Year,Category code,Category name,Fuel,Gas,Units,Value
1990,1.A.2.g.ii.,Manufacturing of transport equipment,All fuels except biomass,CO2,kt,"IE,NO"
1990,1.A.2.g.ii.,Manufacturing of transport equipment,All fuels except biomass,CH4,kt,"IE,NO"
1990,1.A.2.g.ii.,Manufacturing of transport equipment,All fuels except biomass,N2O,kt,"IE,NO"
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Liquid fuels,CO2,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Liquid fuels,CH4,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Liquid fuels,N2O,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Solid fuels,CO2,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Solid fuels,CH4,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Solid fuels,N2O,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Gaseous fuels,CO2,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Gaseous fuels,CH4,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Gaseous fuels,N2O,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Other fossil fuels,CO2,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Other fossil fuels,CH4,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Other fossil fuels,N2O,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Peat,CO2,kt,NO
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Peat,CH4,kt,NO
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Peat,N2O,kt,NO
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Biomass,CO2,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Biomass,CH4,kt,IE
1990,1.A.2.g.ii.,Manufacturing of transport equipment,Biomass,N2O,kt,IE
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,All fuels except biomass,CO2,kt,85.6919642901333
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,All fuels except biomass,CH4,kt,0.00335379191223734
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,All fuels except biomass,N2O,kt,0.000662023306503458
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Liquid fuels,CO2,kt,85.4492387469333
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Liquid fuels,CH4,kt,0.00332975968223734
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Liquid fuels,N2O,kt,0.000658418471503458
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Solid fuels,CO2,kt,0.2427255432
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Solid fuels,CH4,kt,2.403223e-05
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Solid fuels,N2O,kt,3.604835e-06
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Gaseous fuels,CO2,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Gaseous fuels,CH4,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Gaseous fuels,N2O,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Other fossil fuels,CO2,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Other fossil fuels,CH4,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Other fossil fuels,N2O,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Peat,CO2,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Peat,CH4,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Peat,N2O,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Biomass,CO2,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Biomass,CH4,kt,NO
1990,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Biomass,N2O,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,All fuels except biomass,CO2,kt,146.763203602407
1990,1.A.2.g.iv.,Wood and wood products,All fuels except biomass,CH4,kt,0.01762973657569489
1990,1.A.2.g.iv.,Wood and wood products,All fuels except biomass,N2O,kt,0.00909203666387476
1990,1.A.2.g.iv.,Wood and wood products,Liquid fuels,CO2,kt,146.763203602407
1990,1.A.2.g.iv.,Wood and wood products,Liquid fuels,CH4,kt,0.00562094747569489
1990,1.A.2.g.iv.,Wood and wood products,Liquid fuels,N2O,kt,0.00145007996387476
1990,1.A.2.g.iv.,Wood and wood products,Solid Fuels,CO2,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Solid Fuels,CH4,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Solid Fuels,N2O,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Gaseous fuels,CO2,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Gaseous fuels,CH4,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Gaseous fuels,N2O,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Other fossil fuels,CO2,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Other fossil fuels,CH4,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Other fossil fuels,N2O,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Peat,CO2,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Peat,CH4,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Peat,N2O,kt,NO
1990,1.A.2.g.iv.,Wood and wood products,Biomass,CO2,kt,122.2713072
1990,1.A.2.g.iv.,Wood and wood products,Biomass,CH4,kt,0.0120087891
1990,1.A.2.g.iv.,Wood and wood products,Biomass,N2O,kt,0.0076419567
1990,1.A.2.g.v.,Construction,All fuels except biomass,CO2,kt,279.268121227455
1990,1.A.2.g.v.,Construction,All fuels except biomass,CH4,kt,0.0108186145256311
1990,1.A.2.g.v.,Construction,All fuels except biomass,N2O,kt,0.00213758952754622
1990,1.A.2.g.v.,Construction,Liquid fuels,CO2,kt,279.268121227455
1990,1.A.2.g.v.,Construction,Liquid fuels,CH4,kt,0.0108186145256311
1990,1.A.2.g.v.,Construction,Liquid fuels,N2O,kt,0.00213758952754622
1990,1.A.2.g.v.,Construction,Solid fuels,CO2,kt,NO
1990,1.A.2.g.v.,Construction,Solid fuels,CH4,kt,NO
1990,1.A.2.g.v.,Construction,Solid fuels,N2O,kt,NO
1990,1.A.2.g.v.,Construction,Gaseous fuels,CO2,kt,NO
1990,1.A.2.g.v.,Construction,Gaseous fuels,CH4,kt,NO
1990,1.A.2.g.v.,Construction,Gaseous fuels,N2O,kt,NO
1990,1.A.2.g.v.,Construction,Other fossil fuels,CO2,kt,NO
1990,1.A.2.g.v.,Construction,Other fossil fuels,CH4,kt,NO
1990,1.A.2.g.v.,Construction,Other fossil fuels,N2O,kt,NO
1990,1.A.2.g.v.,Construction,Peat,CO2,kt,NO
1990,1.A.2.g.v.,Construction,Peat,CH4,kt,NO
1990,1.A.2.g.v.,Construction,Peat,N2O,kt,NO
1990,1.A.2.g.v.,Construction,Biomass,CO2,kt,NO
1990,1.A.2.g.v.,Construction,Biomass,CH4,kt,NO
1990,1.A.2.g.v.,Construction,Biomass,N2O,kt,NO
1990,1.A.2.g.vi.,Textile and leather,All fuels except biomass,CO2,kt,890.182288652739
1990,1.A.2.g.vi.,Textile and leather,All fuels except biomass,CH4,kt,0.0470983545731518
1990,1.A.2.g.vi.,Textile and leather,All fuels except biomass,N2O,kt,0.01611300647381121
1990,1.A.2.g.vi.,Textile and leather,Liquid fuels,CO2,kt,890.182288652739
1990,1.A.2.g.vi.,Textile and leather,Liquid fuels,CH4,kt,0.0341051441231518
1990,1.A.2.g.vi.,Textile and leather,Liquid fuels,N2O,kt,0.00784459982381121
1990,1.A.2.g.vi.,Textile and leather,Solid fuels,CO2,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Solid fuels,CH4,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Solid fuels,N2O,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Gaseous fuels,CO2,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Gaseous fuels,CH4,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Gaseous fuels,N2O,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Other fossil fuels,CO2,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Other fossil fuels,CH4,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Other fossil fuels,N2O,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Peat,CO2,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Peat,CH4,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Peat,N2O,kt,NO
1990,1.A.2.g.vi.,Textile and leather,Biomass,CO2,kt,132.2945064
1990,1.A.2.g.vi.,Textile and leather,Biomass,CH4,kt,0.01299321045
1990,1.A.2.g.vi.,Textile and leather,Biomass,N2O,kt,0.00826840665
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,233.955224021338
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.0130610844384449
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,0.0893868798063185
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,CO2,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,CH4,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,N2O,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,CO2,kt,233.955224021338
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,CH4,kt,0.0130610844384449
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,N2O,kt,0.0893868798063185
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CO2,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CH4,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),N2O,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,CO2,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,CH4,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,N2O,kt,NO
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,CO2,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,CH4,kt,IE
1990,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,N2O,kt,IE
1990,1.A.2.g.viii.,Other,All fuels except biomass,CO2,kt,194.164103160933
1990,1.A.2.g.viii.,Other,All fuels except biomass,CH4,kt,0.007782299793393319
1990,1.A.2.g.viii.,Other,All fuels except biomass,N2O,kt,0.002456837440829364
1990,1.A.2.g.viii.x.,Rubber,All fuels except biomass,CO2,kt,46.808870923944
1990,1.A.2.g.viii.x.,Rubber,All fuels except biomass,CH4,kt,0.00220241283419529
1990,1.A.2.g.viii.x.,Rubber,All fuels except biomass,N2O,kt,0.000733653196566554
1990,1.A.2.g.viii.x.,Rubber,Liquid fuels,CO2,kt,46.808870923944
1990,1.A.2.g.viii.x.,Rubber,Liquid fuels,CH4,kt,0.00177295182419529
1990,1.A.2.g.viii.x.,Rubber,Liquid fuels,N2O,kt,0.000460359826566554
1990,1.A.2.g.viii.x.,Rubber,Solid fuels,CO2,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Solid fuels,CH4,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Solid fuels,N2O,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Gaseous fuels,CO2,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Gaseous fuels,CH4,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Gaseous fuels,N2O,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Other fossil fuels,CO2,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Other fossil fuels,CH4,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Other fossil fuels,N2O,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Peat,CO2,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Peat,CH4,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Peat,N2O,kt,NO
1990,1.A.2.g.viii.x.,Rubber,Biomass,CO2,kt,4.37269392
1990,1.A.2.g.viii.x.,Rubber,Biomass,CH4,kt,0.00042946101
1990,1.A.2.g.viii.x.,Rubber,Biomass,N2O,kt,0.00027329337
1990,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,CO2,kt,147.355232236989
1990,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,CH4,kt,0.005579886959198029
1990,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,N2O,kt,0.00172318424426281
1990,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,CO2,kt,147.310154636109
1990,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,CH4,kt,0.00551823912019803
1990,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,N2O,kt,0.00168612450496281
1990,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,CO2,kt,0.04507760088
1990,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,CH4,kt,4.463129e-06
1990,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,N2O,kt,6.694693e-07
1990,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,CO2,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,CH4,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,N2O,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,CO2,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,CH4,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,N2O,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Peat,CO2,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Peat,CH4,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Peat,N2O,kt,NO
1990,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,CO2,kt,0.58224432
1990,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,CH4,kt,5.718471e-05
1990,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,N2O,kt,3.639027e-05
1990,1.A.3.,Transport,All fuels except biomass,CO2,kt,10617.98361947018
1990,1.A.3.,Transport,All fuels except biomass,CH4,kt,3.9735518375130607
1990,1.A.3.,Transport,All fuels except biomass,N2O,kt,0.34452080067763136
1990,1.A.3.,Transport,Liquid fuels,CO2,kt,10617.878138603832
1990,1.A.3.,Transport,Liquid fuels,CH4,kt,3.9735496422820606
1990,1.A.3.,Transport,Liquid fuels,N2O,kt,0.34451915425463137
1990,1.A.3.,Transport,Solid fuels,CO2,kt,0.10548086634828
1990,1.A.3.,Transport,Solid fuels,CH4,kt,2.195231e-06
1990,1.A.3.,Transport,Solid fuels,N2O,kt,1.646423e-06
1990,1.A.3.,Transport,Gaseous fuels,CO2,kt,"IE,NO"
1990,1.A.3.,Transport,Gaseous fuels,CH4,kt,"IE,NO"
1990,1.A.3.,Transport,Gaseous fuels,N2O,kt,"IE,NO"
1990,1.A.3.,Transport,Other fossil fuels,CO2,kt,"IE,NO"
1990,1.A.3.,Transport,Other fossil fuels,CH4,kt,"IE,NO"
1990,1.A.3.,Transport,Other fossil fuels,N2O,kt,"IE,NO"
1990,1.A.3.,Transport,Biomass,CO2,kt,"IE,NO"
1990,1.A.3.,Transport,Biomass,CH4,kt,"IE,NO"
1990,1.A.3.,Transport,Biomass,N2O,kt,"IE,NO"
1990,1.A.3.a.,Domestic aviation,All fuels except biomass,CO2,kt,177.81768879548216
1990,1.A.3.a.,Domestic aviation,All fuels except biomass,CH4,kt,0.039186354869796075
1990,1.A.3.a.,Domestic aviation,All fuels except biomass,N2O,kt,0.00497497631846698
1990,1.A.3.a.,Domestic aviation,Aviation gasoline,CO2,kt,1.80087073028814
1990,1.A.3.a.,Domestic aviation,Aviation gasoline,CH4,kt,0.00100339571174848
1990,1.A.3.a.,Domestic aviation,Aviation gasoline,N2O,kt,5.142896e-05
1990,1.A.3.a.,Domestic aviation,Jet kerosene,CO2,kt,176.016818065194
1990,1.A.3.a.,Domestic aviation,Jet kerosene,CH4,kt,0.0381829591580476
1990,1.A.3.a.,Domestic aviation,Jet kerosene,N2O,kt,0.00492354735846698
1990,1.A.3.a.,Domestic aviation,Biomass,CO2,kt,NO
1990,1.A.3.a.,Domestic aviation,Biomass,CH4,kt,NO
1990,1.A.3.a.,Domestic aviation,Biomass,N2O,kt,NO
1990,1.A.3.b.,Road transportation,All fuels except biomass,CO2,kt,10000.457012234428
1990,1.A.3.b.,Road transportation,All fuels except biomass,CH4,kt,3.9003991825892737
1990,1.A.3.b.,Road transportation,All fuels except biomass,N2O,kt,0.2643246643113653
1990,1.A.3.b.,Road transportation,Gasoline,CO2,kt,4369.4639834903655
1990,1.A.3.b.,Road transportation,Gasoline,CH4,kt,3.372406957208197
1990,1.A.3.b.,Road transportation,Gasoline,N2O,kt,0.1664110435099317
1990,1.A.3.b.,Road transportation,Diesel oil,CO2,kt,5625.409096242639
1990,1.A.3.b.,Road transportation,Diesel oil,CH4,kt,0.527971905551077
1990,1.A.3.b.,Road transportation,Diesel oil,N2O,kt,0.0979136208014336
1990,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),CO2,kt,0.0633433573653309
1990,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),CH4,kt,2.031983e-05
1990,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),N2O,kt,NO
1990,1.A.3.b.,Road transportation,Other liquid fuels,CO2,kt,5.52058914405775
1990,1.A.3.b.,Road transportation,Other liquid fuels,CH4,kt,NO
1990,1.A.3.b.,Road transportation,Other liquid fuels,N2O,kt,NO
1990,1.A.3.b.,Road transportation,Gaseous fuels,CO2,kt,NO
1990,1.A.3.b.,Road transportation,Gaseous fuels,CH4,kt,NO
1990,1.A.3.b.,Road transportation,Gaseous fuels,N2O,kt,NO
1990,1.A.3.b.,Road transportation,Biomass,CO2,kt,NO
1990,1.A.3.b.,Road transportation,Biomass,CH4,kt,NO
1990,1.A.3.b.,Road transportation,Biomass,N2O,kt,NO
1990,1.A.3.b.,Road transportation,Other fossil fuels,CO2,kt,NO
1990,1.A.3.b.,Road transportation,Other fossil fuels,CH4,kt,NO
1990,1.A.3.b.,Road transportation,Other fossil fuels,N2O,kt,NO
1990,1.A.3.b.i.,Cars,All fuels except biomass,CO2,kt,4366.085452591735
1990,1.A.3.b.i.,Cars,All fuels except biomass,CH4,kt,2.503710576545445
1990,1.A.3.b.i.,Cars,All fuels except biomass,N2O,kt,0.157223683237922
1990,1.A.3.b.i.,Cars,Gasoline,CO2,kt,3907.88618993621
1990,1.A.3.b.i.,Cars,Gasoline,CH4,kt,2.46384757915507
1990,1.A.3.b.i.,Cars,Gasoline,N2O,kt,0.157223683237922
1990,1.A.3.b.i.,Cars,Diesel oil,CO2,kt,458.135919298159
1990,1.A.3.b.i.,Cars,Diesel oil,CH4,kt,0.039842677560375
1990,1.A.3.b.i.,Cars,Diesel oil,N2O,kt,NO
1990,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),CO2,kt,0.0633433573653309
1990,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),CH4,kt,2.031983e-05
1990,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),N2O,kt,NO
1990,1.A.3.b.i.,Cars,Other liquid fuels,CO2,kt,NO
1990,1.A.3.b.i.,Cars,Other liquid fuels,CH4,kt,NO
1990,1.A.3.b.i.,Cars,Other liquid fuels,N2O,kt,NO
1990,1.A.3.b.i.,Cars,Gaseous fuels,CO2,kt,NO
1990,1.A.3.b.i.,Cars,Gaseous fuels,CH4,kt,NO
1990,1.A.3.b.i.,Cars,Gaseous fuels,N2O,kt,NO
1990,1.A.3.b.i.,Cars,Biomass,CO2,kt,NO
1990,1.A.3.b.i.,Cars,Biomass,CH4,kt,NO
1990,1.A.3.b.i.,Cars,Biomass,N2O,kt,NO
1990,1.A.3.b.i.,Cars,Other fossil fuels,CO2,kt,NO
1990,1.A.3.b.i.,Cars,Other fossil fuels,CH4,kt,NO
1990,1.A.3.b.i.,Cars,Other fossil fuels,N2O,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,CO2,kt,1902.6253838064752
1990,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,CH4,kt,0.193965423681512
1990,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,N2O,kt,0.00481479544030095
1990,1.A.3.b.ii.,Light duty trucks,Gasoline,CO2,kt,131.631521424955
1990,1.A.3.b.ii.,Light duty trucks,Gasoline,CH4,kt,0.075452513548869
1990,1.A.3.b.ii.,Light duty trucks,Gasoline,N2O,kt,0.00481479544030095
1990,1.A.3.b.ii.,Light duty trucks,Diesel oil,CO2,kt,1770.99386238152
1990,1.A.3.b.ii.,Light duty trucks,Diesel oil,CH4,kt,0.118512910132643
1990,1.A.3.b.ii.,Light duty trucks,Diesel oil,N2O,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),CO2,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),CH4,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),N2O,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,CO2,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,CH4,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,N2O,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,CO2,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,CH4,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,N2O,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Biomass,CO2,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Biomass,CH4,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Biomass,N2O,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,CO2,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,CH4,kt,NO
1990,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,N2O,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,CO2,kt,3396.27931456296
1990,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,CH4,kt,0.369616317858059
1990,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,N2O,kt,0.0979136208014336
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,CO2,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,CH4,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,N2O,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,CO2,kt,3396.27931456296
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,CH4,kt,0.369616317858059
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,N2O,kt,0.0979136208014336
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),CO2,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),CH4,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),N2O,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,CO2,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,CH4,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,N2O,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,CO2,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,CH4,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,N2O,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,CO2,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,CH4,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,N2O,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,CO2,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,CH4,kt,NO
1990,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,N2O,kt,NO
1990,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CO2,kt,335.46686127325876
1990,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CH4,kt,0.833106864504258
1990,1.A.3.b.iv.,Motorcycles,All fuels except biomass,N2O,kt,0.00437256483170875
1990,1.A.3.b.iv.,Motorcycles,Gasoline,CO2,kt,329.946272129201
